,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5084,Buckman,45.5173805,-122.6519539,PaaDee,45.52279357,-122.6372571,Thai Restaurant
5085,Buckman,45.5173805,-122.6519539,Nodoguro,45.51633137,-122.6364112,Japanese Restaurant
5086,Buckman,45.5173805,-122.6519539,Dutch Bros. Coffee,45.52641711,-122.6609651,Coffee Shop
5087,Buckman,45.5173805,-122.6519539,Double Dragon,45.50500457,-122.6533046,Bar
5088,Buckman,45.5173805,-122.6519539,The Baker's Mark,45.50465218,-122.6541083,Sandwich Place
5089,Buckman,45.5173805,-122.6519539,Fifty Licks,45.52283852,-122.6373166,Ice Cream Shop
5090,Buckman,45.5173805,-122.6519539,Lang Baan,45.522636,-122.63708,Thai Restaurant
5091,Buckman,45.5173805,-122.6519539,Pine State Biscuits,45.50468607,-122.6545994,Breakfast Spot
5092,Buckman,45.5173805,-122.6519539,The BeerMongers,45.5050519,-122.6540956,Beer Bar
5093,Buckman,45.5173805,-122.6519539,Nossa Familia Coffee,45.51130895,-122.6630593,Coffee Shop
5094,Buckman,45.5173805,-122.6519539,Providore Fine Foods,45.52721631,-122.6417319,Food & Drink Shop
5095,Buckman,45.5173805,-122.6519539,Güero,45.52440541,-122.6371323,Mexican Restaurant
5096,Buckman,45.5173805,-122.6519539,Stammtisch,45.52583133,-122.6373306,German Restaurant
5097,Buckman,45.5173805,-122.6519539,APEX,45.50469311,-122.6533371,Bar
5098,Buckman,45.5173805,-122.6519539,Angel Face,45.52317328,-122.6371417,Cocktail Bar
5099,Buckman,45.5173805,-122.6519539,Lechon,45.52130286,-122.6707499,Latin American Restaurant
5100,Buckman,45.5173805,-122.6519539,Gov. Tom McCall Waterfront Park,45.52063136,-122.6702929,Park
5101,Buckman,45.5173805,-122.6519539,Oregon Museum of Science & Industry (OMSI),45.50860143,-122.6659153,Science Museum
5102,Buckman,45.5173805,-122.6519539,Culmination Brewing,45.52887661,-122.6436898,Brewery
5103,Buckman,45.5173805,-122.6519539,City State Diner and Bakery,45.52400943,-122.6371781,Diner
5104,Buckman,45.5173805,-122.6519539,Virtuous Pie,45.50459357,-122.6539568,Vegetarian / Vegan Restaurant
5105,Buckman,45.5173805,-122.6519539,New Seasons Market,45.50451447,-122.6461455,Grocery Store
5106,Buckman,45.5173805,-122.6519539,Books With Pictures,45.50470109,-122.6544358,Comic Shop
5107,Buckman,45.5173805,-122.6519539,Common Grounds: Everett House,45.52513577,-122.6354038,Spa
5108,Buckman,45.5173805,-122.6519539,Hotel Eastlund,45.53053991,-122.6612485,Hotel
5109,Buckman,45.5173805,-122.6519539,Vera Katz Eastbank Esplanade,45.526203,-122.66573,Trail
5110,Buckman,45.5173805,-122.6519539,Pine Street Market,45.52142081,-122.6724938,Food Court
5111,Buckman,45.5173805,-122.6519539,The Goose,45.52224863,-122.6374364,Mexican Restaurant
5112,Buckman,45.5173805,-122.6519539,Little t American Baker,45.504691,-122.639467,Bakery
5113,Creston-Kenilworth,45.493679,-122.6231108,Princess Nail Salon,45.49043888,-122.6229114,Nail Salon
5114,Creston-Kenilworth,45.493679,-122.6231108,Gladstone Street Pizza,45.49345784,-122.6234459,Pizza Place
5115,Creston-Kenilworth,45.493679,-122.6231108,Trader Joe's,45.48888714,-122.6234393,Grocery Store
5116,Creston-Kenilworth,45.493679,-122.6231108,Gladstone Street Pub,45.4934669,-122.6237625,Pub
5117,Creston-Kenilworth,45.493679,-122.6231108,COFFEE BEER,45.49282595,-122.6188105,Coffee Shop
5118,Creston-Kenilworth,45.493679,-122.6231108,Naomi's Organic Farm Supply,45.49649603,-122.6290298,Miscellaneous Shop
5119,Creston-Kenilworth,45.493679,-122.6231108,Hopworks Urban Brewery,45.49692767,-122.6349079,Brewery
5120,Creston-Kenilworth,45.493679,-122.6231108,Natural Grocers,45.49805092,-122.6208134,Organic Grocery
5121,Creston-Kenilworth,45.493679,-122.6231108,C Bar,45.4932976,-122.6358043,Cocktail Bar
5122,Creston-Kenilworth,45.493679,-122.6231108,Saint Pizza Lounge,45.49342615,-122.6234268,Pizza Place
5123,Creston-Kenilworth,45.493679,-122.6231108,Rocio's,45.49325435,-122.6363299,Mexican Restaurant
5124,Creston-Kenilworth,45.493679,-122.6231108,Salt & Straw,45.50480303,-122.6304648,Ice Cream Shop
5125,Creston-Kenilworth,45.493679,-122.6231108,Lauretta Jean's,45.50476148,-122.6294166,Bakery
5126,Creston-Kenilworth,45.493679,-122.6231108,The Egg Carton,45.49594829,-122.6087906,Breakfast Spot
5127,Creston-Kenilworth,45.493679,-122.6231108,Ava Gene's,45.50489286,-122.6297994,Italian Restaurant
5128,Creston-Kenilworth,45.493679,-122.6231108,Village Merchants,45.50490586,-122.6207043,Thrift / Vintage Store
5129,Creston-Kenilworth,45.493679,-122.6231108,SE Wine Collective,45.50502376,-122.627743,Wine Bar
5130,Creston-Kenilworth,45.493679,-122.6231108,Yoko's,45.49332292,-122.6359814,Japanese Restaurant
5131,Creston-Kenilworth,45.493679,-122.6231108,Stumptown Coffee Roasters,45.50539325,-122.6155616,Coffee Shop
5132,Creston-Kenilworth,45.493679,-122.6231108,Pok Pok,45.50477005,-122.632193,Thai Restaurant
5133,Creston-Kenilworth,45.493679,-122.6231108,Little Big Burger,45.50478798,-122.6238902,Burger Joint
5134,Creston-Kenilworth,45.493679,-122.6231108,Midpoint Food & Drink,45.49716301,-122.6088415,American Restaurant
5135,Creston-Kenilworth,45.493679,-122.6231108,Townshend's Teahouse,45.50490401,-122.6279233,Tea Room
5136,Creston-Kenilworth,45.493679,-122.6231108,Cibo,45.50492926,-122.6278279,Pizza Place
5137,Creston-Kenilworth,45.493679,-122.6231108,Good Coffee,45.50540275,-122.6132714,Coffee Shop
5138,Creston-Kenilworth,45.493679,-122.6231108,Pinolo Gelato,45.50484265,-122.6253527,Ice Cream Shop
5139,Creston-Kenilworth,45.493679,-122.6231108,Bollywood Theater,45.50473407,-122.6344118,Indian Restaurant
5140,Creston-Kenilworth,45.493679,-122.6231108,Imperial Bottle Shop & Taproom - Division,45.50472814,-122.633758,Beer Store
5141,Creston-Kenilworth,45.493679,-122.6231108,Sessionable,45.50474477,-122.6263252,Beer Bar
5142,Creston-Kenilworth,45.493679,-122.6231108,Little Beast Brewing Beer Garden,45.50466945,-122.6292515,Brewery
5143,Creston-Kenilworth,45.493679,-122.6231108,Kim Jong Grillin',45.50526106,-122.6147742,Food Truck
5144,Creston-Kenilworth,45.493679,-122.6231108,Dapper & Wise - Division,45.504616,-122.63285,Coffee Shop
5145,Creston-Kenilworth,45.493679,-122.6231108,Rudy's Gourmet Pizza,45.49842874,-122.6408744,Pizza Place
5146,Creston-Kenilworth,45.493679,-122.6231108,An Xuyen Bakery,45.49512457,-122.607343,Bakery
5147,Creston-Kenilworth,45.493679,-122.6231108,I've Been Framed,45.49698338,-122.6114084,Arts & Crafts Store
5148,Creston-Kenilworth,45.493679,-122.6231108,Devils Point,45.49536843,-122.608122,Strip Club
5149,Creston-Kenilworth,45.493679,-122.6231108,Loprinzi's Gym,45.50525838,-122.6202504,Gym
5150,Creston-Kenilworth,45.493679,-122.6231108,Petite Provence,45.50525601,-122.6124276,Bakery
5151,Creston-Kenilworth,45.493679,-122.6231108,Unleashed by Petco,45.49692706,-122.623303,Pet Store
5152,Creston-Kenilworth,45.493679,-122.6231108,Cloud City Ice Cream,45.47930917,-122.6160587,Ice Cream Shop
5153,Creston-Kenilworth,45.493679,-122.6231108,Road Runner BBQ,45.49566103,-122.6085065,Food Truck
5154,Creston-Kenilworth,45.493679,-122.6231108,Little t American Baker,45.504691,-122.639467,Bakery
5155,Creston-Kenilworth,45.493679,-122.6231108,Woodstock Park,45.48320764,-122.6131895,Park
5156,Creston-Kenilworth,45.493679,-122.6231108,Gigantic Brewing Company,45.48506024,-122.6395769,Brewery
5157,Creston-Kenilworth,45.493679,-122.6231108,Otto's Sausage Kitchen,45.4791296,-122.6197545,Hot Dog Joint
5158,Creston-Kenilworth,45.493679,-122.6231108,Bröder Cafe,45.50335583,-122.640129,Scandinavian Restaurant
5159,Creston-Kenilworth,45.493679,-122.6231108,CollagePDX,45.50486044,-122.6256502,Arts & Crafts Store
5160,Creston-Kenilworth,45.493679,-122.6231108,Double Mountain Brewery & Taproom,45.4789993,-122.6176626,Brewery
5161,Creston-Kenilworth,45.493679,-122.6231108,Crystal Springs Rhododendron Garden,45.47988439,-122.6354804,Garden
5162,Creston-Kenilworth,45.493679,-122.6231108,Whiskey Soda Lounge,45.50487853,-122.6328068,Whisky Bar
5163,Creston-Kenilworth,45.493679,-122.6231108,Yataimura Maru,45.50476804,-122.6240579,Japanese Restaurant
5164,Creston-Kenilworth,45.493679,-122.6231108,Chicken Coop,45.49610215,-122.6088763,Food Truck
5165,Creston-Kenilworth,45.493679,-122.6231108,Toast,45.48494519,-122.6087067,Breakfast Spot
5166,Creston-Kenilworth,45.493679,-122.6231108,Marigold Coffee,45.49050666,-122.6372376,Coffee Shop
5167,Creston-Kenilworth,45.493679,-122.6231108,Sckavone's,45.50473744,-122.6202647,Dive Bar
5168,Creston-Kenilworth,45.493679,-122.6231108,KaTi Portland,45.50477285,-122.6349665,Thai Restaurant
5169,Creston-Kenilworth,45.493679,-122.6231108,PDX Sliders,45.50485576,-122.6334537,Burger Joint
5170,Creston-Kenilworth,45.493679,-122.6231108,La Moule,45.50332225,-122.6402274,Belgian Restaurant
5171,Creston-Kenilworth,45.493679,-122.6231108,The Grinning Yogi PDX,45.50480217,-122.6333349,Yoga Studio
5172,Creston-Kenilworth,45.493679,-122.6231108,Nayar Taqueria,45.4924634,-122.6022036,Mexican Restaurant
5173,Creston-Kenilworth,45.493679,-122.6231108,Tea Bar,45.505137,-122.617215,Tea Room
5174,Creston-Kenilworth,45.493679,-122.6231108,The Richmond Bar,45.50486374,-122.6326377,Bar
5175,Creston-Kenilworth,45.493679,-122.6231108,Creston Park,45.49594861,-122.6183307,Park
5176,Creston-Kenilworth,45.493679,-122.6231108,Slingshot Lounge,45.49378805,-122.6055497,Lounge
5177,Creston-Kenilworth,45.493679,-122.6231108,Trinket,45.508236,-122.622946,Breakfast Spot
5178,Creston-Kenilworth,45.493679,-122.6231108,Taqueria Los Gorditos,45.49804539,-122.6111543,Mexican Restaurant
5179,Creston-Kenilworth,45.493679,-122.6231108,Clinton Park,45.50256366,-122.6054795,Playground
5180,Creston-Kenilworth,45.493679,-122.6231108,Burgerville,45.49829102,-122.640034,Burger Joint
5181,Creston-Kenilworth,45.493679,-122.6231108,Assembly Brewing,45.49106876,-122.6004531,Brewery
5182,Creston-Kenilworth,45.493679,-122.6231108,Stella Taco,45.50476385,-122.6340833,Taco Place
5183,Creston-Kenilworth,45.493679,-122.6231108,Urban Waxx,45.5050044,-122.6334662,Health & Beauty Service
5184,Creston-Kenilworth,45.493679,-122.6231108,Harlow,45.51203112,-122.6261431,Vegetarian / Vegan Restaurant
5185,Creston-Kenilworth,45.493679,-122.6231108,The Waffle Window,45.51188048,-122.6265981,Breakfast Spot
5186,Creston-Kenilworth,45.493679,-122.6231108,Powell’s Books on Hawthorne,45.51221374,-122.6253249,Bookstore
5187,Creston-Kenilworth,45.493679,-122.6231108,Little Otsu,45.50482576,-122.6322287,Stationery Store
5188,Creston-Kenilworth,45.493679,-122.6231108,Peoples Food Co-op,45.50076112,-122.6447952,Health Food Store
5189,Creston-Kenilworth,45.493679,-122.6231108,Nudi Noodle Place,45.47909561,-122.6181962,Asian Restaurant
5190,Creston-Kenilworth,45.493679,-122.6231108,Bagdad Theater & Pub,45.51206373,-122.6254753,Indie Movie Theater
5191,Creston-Kenilworth,45.493679,-122.6231108,Wise Buy Market,45.49350394,-122.6232223,Convenience Store
5192,Creston-Kenilworth,45.493679,-122.6231108,KURE Juice Bar,45.51203953,-122.6169281,Juice Bar
5193,Creston-Kenilworth,45.493679,-122.6231108,Off the Waffle,45.503548,-122.639601,Breakfast Spot
5194,Creston-Kenilworth,45.493679,-122.6231108,Tender Loving Empire,45.51208925,-122.6277713,Record Shop
5195,Creston-Kenilworth,45.493679,-122.6231108,¿Por Qué No?,45.51209728,-122.6143394,Taco Place
5196,Creston-Kenilworth,45.493679,-122.6231108,Steakadelphia,45.49760015,-122.6020596,Sandwich Place
5197,Creston-Kenilworth,45.493679,-122.6231108,Smaaken,45.50432421,-122.614301,Food Truck
5198,Creston-Kenilworth,45.493679,-122.6231108,"Fried Egg, I'm In Love",45.512113,-122.628649,Food Truck
5199,Creston-Kenilworth,45.493679,-122.6231108,Plaid Pantry,45.493551,-122.622348,Convenience Store
5200,Creston-Kenilworth,45.493679,-122.6231108,Proper Pint Taproom,45.47935664,-122.6089073,Beer Bar
5201,Creston-Kenilworth,45.493679,-122.6231108,Tecos,45.497336,-122.6190672,Mexican Restaurant
5202,Creston-Kenilworth,45.493679,-122.6231108,Kids At Heart,45.51218565,-122.628413,Toy / Game Store
5203,Creston-Kenilworth,45.493679,-122.6231108,Nuestra Cocina,45.5048817,-122.6438003,Mexican Restaurant
5204,Creston-Kenilworth,45.493679,-122.6231108,barre3 Portland - Southeast,45.50472781,-122.6439058,Gym / Fitness Center
5205,Creston-Kenilworth,45.493679,-122.6231108,Reed College - Canyon,45.48424113,-122.6297142,Scenic Lookout
5206,Creston-Kenilworth,45.493679,-122.6231108,Cat's Paw,45.50480763,-122.6270358,Cocktail Bar
5207,Creston-Kenilworth,45.493679,-122.6231108,Toadstool Cupcakes,45.51247839,-122.6274526,Cupcake Shop
5208,Creston-Kenilworth,45.493679,-122.6231108,Dots,45.50346462,-122.6399668,American Restaurant
5209,Creston-Kenilworth,45.493679,-122.6231108,Landmark Saloon,45.50543506,-122.6123716,Bar
5210,Creston-Kenilworth,45.493679,-122.6231108,Bullseye Glass Resource Center Portland,45.49682,-122.64434,Art Gallery
5211,Creston-Kenilworth,45.493679,-122.6231108,Rose VL Deli,45.49721109,-122.5967098,Vietnamese Restaurant
5212,Creston-Kenilworth,45.493679,-122.6231108,New Seasons Market,45.50451447,-122.6461455,Grocery Store
5213,Eastmoreland,45.4735532,-122.6308994,Crystal Springs Rhododendron Garden,45.47988439,-122.6354804,Garden
5214,Eastmoreland,45.4735532,-122.6308994,Berkeley Park,45.47281764,-122.623787,Park
5215,Eastmoreland,45.4735532,-122.6308994,Otto's Sausage Kitchen,45.4791296,-122.6197545,Hot Dog Joint
5216,Eastmoreland,45.4735532,-122.6308994,Westmoreland Park,45.4686185,-122.6408958,Park
5217,Eastmoreland,45.4735532,-122.6308994,Cloud City Ice Cream,45.47930917,-122.6160587,Ice Cream Shop
5218,Eastmoreland,45.4735532,-122.6308994,Double Mountain Brewery & Taproom,45.4789993,-122.6176626,Brewery
5219,Eastmoreland,45.4735532,-122.6308994,Tao Nails & Spa,45.47224714,-122.6482191,Salon / Barbershop
5220,Eastmoreland,45.4735532,-122.6308994,Bible Club,45.47403312,-122.6498831,Speakeasy
5221,Eastmoreland,45.4735532,-122.6308994,Eastmoreland Golf Course,45.47518273,-122.6392359,Golf Course
5222,Eastmoreland,45.4735532,-122.6308994,Gigantic Brewing Company,45.48506024,-122.6395769,Brewery
5223,Eastmoreland,45.4735532,-122.6308994,Bertie Lou's,45.46494893,-122.6472013,Breakfast Spot
5224,Eastmoreland,45.4735532,-122.6308994,PDX Sliders,45.4738687,-122.6498475,Burger Joint
5225,Eastmoreland,45.4735532,-122.6308994,Nudi Noodle Place,45.47909561,-122.6181962,Asian Restaurant
5226,Eastmoreland,45.4735532,-122.6308994,Papa Haydn,45.48041203,-122.6496265,American Restaurant
5227,Eastmoreland,45.4735532,-122.6308994,Nectar Frozen Yogurt Lounge,45.47377283,-122.6489789,Frozen Yogurt Shop
5228,Eastmoreland,45.4735532,-122.6308994,Trader Joe's,45.48888714,-122.6234393,Grocery Store
5229,Eastmoreland,45.4735532,-122.6308994,Berry Good,45.48273125,-122.637552,Farmers Market
5230,Eastmoreland,45.4735532,-122.6308994,Saburo's Sushi House,45.47385949,-122.6483284,Sushi Restaurant
5231,Eastmoreland,45.4735532,-122.6308994,Jade Bistro & Patisserie,45.4668681,-122.6529247,Vietnamese Restaurant
5232,Eastmoreland,45.4735532,-122.6308994,Grand Central Baking Company,45.47916757,-122.6170977,Bakery
5233,Eastmoreland,45.4735532,-122.6308994,New Seasons Market,45.4790561,-122.6161196,Grocery Store
5234,Eastmoreland,45.4735532,-122.6308994,Woodstock Wine and Deli,45.47911249,-122.6209406,Wine Bar
5235,Eastmoreland,45.4735532,-122.6308994,Lutz Tavern,45.47927669,-122.6147484,Dive Bar
5236,Eastmoreland,45.4735532,-122.6308994,Cloud Cap Games,45.46712575,-122.6532359,Toy / Game Store
5237,Eastmoreland,45.4735532,-122.6308994,Proper Pint Taproom,45.47935664,-122.6089073,Beer Bar
5238,Eastmoreland,45.4735532,-122.6308994,Princess Nail Salon,45.49043888,-122.6229114,Nail Salon
5239,Eastmoreland,45.4735532,-122.6308994,Oaks Bottom Wildlife Refuge,45.47909149,-122.6533479,Nature Preserve
5240,Eastmoreland,45.4735532,-122.6308994,Woodstock Park,45.48320764,-122.6131895,Park
5241,Eastmoreland,45.4735532,-122.6308994,Zenbu,45.46687123,-122.6530025,Food Truck
5242,Eastmoreland,45.4735532,-122.6308994,Rose City Coffee Company,45.47411017,-122.6498373,Coffee Shop
5243,Eastmoreland,45.4735532,-122.6308994,Reverend's BBQ,45.46911013,-122.6528796,BBQ Joint
5244,Eastmoreland,45.4735532,-122.6308994,Either/Or,45.46312222,-122.6530929,Café
5245,Eastmoreland,45.4735532,-122.6308994,a Cena Ristorante,45.46871036,-122.6528981,Italian Restaurant
5246,Eastmoreland,45.4735532,-122.6308994,Killer Burger,45.45962071,-122.6468999,Burger Joint
5247,Eastmoreland,45.4735532,-122.6308994,Hurry Back Ice Cream,45.46725789,-122.6531602,Ice Cream Shop
5248,Eastmoreland,45.4735532,-122.6308994,New Seasons Market,45.4641329,-122.6537244,Supermarket
5249,Eastmoreland,45.4735532,-122.6308994,C Bar,45.4932976,-122.6358043,Cocktail Bar
5250,Eastmoreland,45.4735532,-122.6308994,Rocio's,45.49325435,-122.6363299,Mexican Restaurant
5251,Eastmoreland,45.4735532,-122.6308994,Piece of Cake,45.46267116,-122.6469635,Cupcake Shop
5252,Eastmoreland,45.4735532,-122.6308994,Grand Central Baking Company,45.46587894,-122.6531341,Bakery
5253,Eastmoreland,45.4735532,-122.6308994,Dick's Primal Burger,45.4792895,-122.6122361,Burger Joint
5254,Eastmoreland,45.4735532,-122.6308994,Pik Nik Park Food Carts,45.46406102,-122.6543921,Food Truck
5255,Eastmoreland,45.4735532,-122.6308994,Toast,45.48494519,-122.6087067,Breakfast Spot
5256,Eastmoreland,45.4735532,-122.6308994,Stickers Asian Cafe,45.4739817,-122.6486874,Asian Restaurant
5257,Eastmoreland,45.4735532,-122.6308994,Gino's Restaurant & Bar,45.465106,-122.653122,Italian Restaurant
5258,Eastmoreland,45.4735532,-122.6308994,Tea Chai Té,45.46595102,-122.6532069,Tea Room
5259,Eastmoreland,45.4735532,-122.6308994,Sellwood Park,45.46779401,-122.6593129,Park
5260,Eastmoreland,45.4735532,-122.6308994,Yoko's,45.49332292,-122.6359814,Japanese Restaurant
5261,Eastmoreland,45.4735532,-122.6308994,Marigold Coffee,45.49050666,-122.6372376,Coffee Shop
5262,Eastmoreland,45.4735532,-122.6308994,Gladstone Street Pizza,45.49345784,-122.6234459,Pizza Place
5263,Eastmoreland,45.4735532,-122.6308994,Limelight,45.47424432,-122.6487082,Bar
5264,Eastmoreland,45.4735532,-122.6308994,El Gallo Taqueria,45.47906137,-122.6128696,Mexican Restaurant
5265,Eastmoreland,45.4735532,-122.6308994,Blue Kangaroo Coffee Roasters,45.46708714,-122.6531441,Coffee Shop
5266,Eastmoreland,45.4735532,-122.6308994,Milwaukie Cafe and Bottle Shop,45.45460957,-122.6300613,Café
5267,Eastmoreland,45.4735532,-122.6308994,Gladstone Street Pub,45.4934669,-122.6237625,Pub
5268,Eastmoreland,45.4735532,-122.6308994,Mehri's Bakery & Deli,45.4727331,-122.6100719,Bakery
5269,Eastmoreland,45.4735532,-122.6308994,Springwater Corridor-Sellwood Riverfront Park Trailhead,45.46939395,-122.6612483,Trail
5270,Eastmoreland,45.4735532,-122.6308994,Fairlane Coffee,45.47486825,-122.6490406,Coffee Shop
5271,Eastmoreland,45.4735532,-122.6308994,Hip Chicks Do Wine,45.48994321,-122.6424915,Winery
5272,Eastmoreland,45.4735532,-122.6308994,Rose City Rollers,45.47347233,-122.6608113,General Entertainment
5273,Eastmoreland,45.4735532,-122.6308994,COFFEE BEER,45.49282595,-122.6188105,Coffee Shop
5274,Eastmoreland,45.4735532,-122.6308994,Ate-Oh-Ate,45.47908406,-122.6086125,Hawaiian Restaurant
5275,Eastmoreland,45.4735532,-122.6308994,Portland Bottle Shop,45.46621544,-122.6529894,Wine Bar
5276,Eastmoreland,45.4735532,-122.6308994,Columbia Sportswear,45.46454031,-122.6526149,Clothing Store
5277,Eastmoreland,45.4735532,-122.6308994,Muddy Rudder Public House,45.46423905,-122.6592093,Pub
5278,Eastmoreland,45.4735532,-122.6308994,24 Hour Fitness,45.48928064,-122.6514573,Gym / Fitness Center
5279,Eastmoreland,45.4735532,-122.6308994,OPA Pizzaria,45.46565188,-122.6528498,Pizza Place
5280,Eastmoreland,45.4735532,-122.6308994,Sellwood Pet Supply,45.46232107,-122.6469341,Pet Store
5281,Eastmoreland,45.4735532,-122.6308994,Small Pharoah's food cart,45.4790747,-122.6128702,Food Truck
5282,Eastmoreland,45.4735532,-122.6308994,Bar 33 Brooklyn,45.48843251,-122.6508649,Sports Bar
5283,Eastmoreland,45.4735532,-122.6308994,Saint Pizza Lounge,45.49342615,-122.6234268,Pizza Place
5284,Eastmoreland,45.4735532,-122.6308994,Oaks Park Skating Rink,45.47351221,-122.6615773,Skating Rink
5285,Eastmoreland,45.4735532,-122.6308994,Sellwood Public House,45.46373517,-122.6528311,Pub
5286,Eastmoreland,45.4735532,-122.6308994,U.S. Bank ATM,45.47949075,-122.6138965,ATM
5287,Eastmoreland,45.4735532,-122.6308994,Yolk,45.47908156,-122.6128885,Breakfast Spot
5288,Eastmoreland,45.4735532,-122.6308994,Goodwill Woodstock,45.47802663,-122.608984,Thrift / Vintage Store
5289,Eastmoreland,45.4735532,-122.6308994,BridgeCity Pizza,45.47890921,-122.6071537,Pizza Place
5290,Eastmoreland,45.4735532,-122.6308994,Jumbo Restaurant & Lounge,45.46194705,-122.6157607,Chinese Restaurant
5291,Eastmoreland,45.4735532,-122.6308994,Wise Buy Market,45.49350394,-122.6232223,Convenience Store
5292,Eastmoreland,45.4735532,-122.6308994,Plaid Pantry,45.493551,-122.622348,Convenience Store
5293,Eastmoreland,45.4735532,-122.6308994,Kenilworth Coffee House,45.49350522,-122.6244014,Coffee Shop
5294,Eastmoreland,45.4735532,-122.6308994,7-Eleven,45.47899144,-122.6090258,Convenience Store
5295,Eastmoreland,45.4735532,-122.6308994,Vogue Nails On Woodstock,45.47934391,-122.6133085,Spa
5296,Eastmoreland,45.4735532,-122.6308994,Brentwood City Park,45.47232378,-122.6001448,Park
5297,Eastmoreland,45.4735532,-122.6308994,Plaid Pantry,45.490063,-122.609324,Convenience Store
5298,Eastmoreland,45.4735532,-122.6308994,Super Torta,45.47913067,-122.6050997,Mexican Restaurant
5299,Eastmoreland,45.4735532,-122.6308994,Starbucks,45.49040557,-122.6229364,Coffee Shop
5300,Eastmoreland,45.4735532,-122.6308994,Supernova Vegan,45.4791212,-122.6129794,Vegetarian / Vegan Restaurant
5301,Eastmoreland,45.4735532,-122.6308994,Shoko Sushi,45.479268,-122.612755,Sushi Restaurant
5302,Eastmoreland,45.4735532,-122.6308994,Walgreens,45.4907245,-122.6223767,Pharmacy
5303,Eastmoreland,45.4735532,-122.6308994,Johnson Creek Market,45.46260124,-122.616201,Grocery Store
5304,Eastmoreland,45.4735532,-122.6308994,Ardenwald Park,45.45909958,-122.6248906,Park
5305,Eastmoreland,45.4735532,-122.6308994,Hood to Coast Exchange 11,45.4620151,-122.6169011,Athletics & Sports
5306,Eastmoreland,45.4735532,-122.6308994,Duke Food mart,45.47573144,-122.6088632,Gas Station
5307,Eastmoreland,45.4735532,-122.6308994,Starlight Knitting Society,45.4789547,-122.6097416,Knitting Store
5308,Eastmoreland,45.4735532,-122.6308994,Limbo,45.48895037,-122.6232633,Vegetarian / Vegan Restaurant
5309,Eastmoreland,45.4735532,-122.6308994,Kaleafa,45.47907037,-122.6081393,Marijuana Dispensary
5310,Eastmoreland,45.4735532,-122.6308994,TriMet Stop ID 2727,45.49033479,-122.622531,Bus Stop
5311,Eastmoreland,45.4735532,-122.6308994,Bergerac,45.479177,-122.606498,French Restaurant
5312,Eastmoreland,45.4735532,-122.6308994,Dairy Queen,45.4756108,-122.6025362,Fast Food Restaurant
5313,Foster-Powell,45.4931879,-122.5892312,Off the Griddle,45.488793,-122.595278,Vegetarian / Vegan Restaurant
5314,Foster-Powell,45.4931879,-122.5892312,Dutch Bros. Coffee,45.48826124,-122.5939694,Coffee Shop
5315,Foster-Powell,45.4931879,-122.5892312,Rose VL Deli,45.49721109,-122.5967098,Vietnamese Restaurant
5316,Foster-Powell,45.4931879,-122.5892312,Portland Mercado,45.48616548,-122.5887853,Street Food Gathering
5317,Foster-Powell,45.4931879,-122.5892312,Red Castle Games,45.48951054,-122.5967378,Toy / Game Store
5318,Foster-Powell,45.4931879,-122.5892312,N.W.I.P.A.,45.48970774,-122.5971089,Pub
5319,Foster-Powell,45.4931879,-122.5892312,Powell's Seafood Restaurant,45.49754529,-122.5949148,Chinese Restaurant
5320,Foster-Powell,45.4931879,-122.5892312,Henry Higgins Boiled Bagels,45.48938931,-122.5964923,Bagel Shop
5321,Foster-Powell,45.4931879,-122.5892312,Assembly Brewing,45.49106876,-122.6004531,Brewery
5322,Foster-Powell,45.4931879,-122.5892312,Arleta Library Bakery Cafe,45.48274698,-122.5891536,Diner
5323,Foster-Powell,45.4931879,-122.5892312,Best Baguette,45.49723897,-122.5771895,Vietnamese Restaurant
5324,Foster-Powell,45.4931879,-122.5892312,Chungdam Korean Fusion,45.49752578,-122.5811987,Korean Restaurant
5325,Foster-Powell,45.4931879,-122.5892312,Nayar Taqueria,45.4924634,-122.6022036,Mexican Restaurant
5326,Foster-Powell,45.4931879,-122.5892312,Bar Maven,45.49075675,-122.5990979,Bar
5327,Foster-Powell,45.4931879,-122.5892312,Qué Bacano!,45.48616209,-122.5887259,South American Restaurant
5328,Foster-Powell,45.4931879,-122.5892312,Steakadelphia,45.49760015,-122.6020596,Sandwich Place
5329,Foster-Powell,45.4931879,-122.5892312,Lay Low,45.49764749,-122.601037,Dive Bar
5330,Foster-Powell,45.4931879,-122.5892312,The Lodge Bar & Grill,45.49769849,-122.5955041,Bar
5331,Foster-Powell,45.4931879,-122.5892312,Bar Carlo,45.4894752,-122.5961953,Tea Room
5332,Foster-Powell,45.4931879,-122.5892312,H.K. Cafe,45.49053184,-122.5781885,Dim Sum Restaurant
5333,Foster-Powell,45.4931879,-122.5892312,The Egg Carton,45.49594829,-122.6087906,Breakfast Spot
5334,Foster-Powell,45.4931879,-122.5892312,Century Eastport 16,45.49320581,-122.5759534,Movie Theater
5335,Foster-Powell,45.4931879,-122.5892312,Sokongdong Tofu & Barbecue,45.50143658,-122.577334,Korean Restaurant
5336,Foster-Powell,45.4931879,-122.5892312,Mt Scott Community Center & Pool,45.48248632,-122.588868,Gym
5337,Foster-Powell,45.4931879,-122.5892312,Mt Scott Park,45.4813,-122.588019,Park
