Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,
285,Hillside,45.527439,-122.71312,Schoolhouse Electric & Supply Co.,45.54116,-122.69794,Furniture / Home Store
286,Hillside,45.527439,-122.71312,Pope House Bourbon Lounge,45.526444,-122.694079,Whisky Bar
287,Hillside,45.527439,-122.71312,The Civic Taproom & Bottle Shop,45.522594,-122.690254,Beer Store
288,Hillside,45.527439,-122.71312,Washington Park Amphitheater,45.51962,-122.70522,Amphitheater
289,Hillside,45.527439,-122.71312,Goorin Bros. Hat Shop,45.528631,-122.698538,Boutique
290,Hillside,45.527439,-122.71312,Multnomah Athletic Club (MAC),45.520244,-122.69219,Gym / Fitness Center
291,Hillside,45.527439,-122.71312,The Dragontree Spa,45.535234,-122.708187,Spa
292,Hillside,45.527439,-122.71312,Oregon Zoo,45.509949,-122.716005,Zoo
293,Hillside,45.527439,-122.71312,Siri Indian Cuisine,45.532368,-122.698835,Indian Restaurant
294,Hillside,45.527439,-122.71312,Paper Source,45.527527,-122.698485,Paper / Office Supplies Store
295,Hillside,45.527439,-122.71312,Kim Jong Smokehouse,45.525898,-122.694396,Korean Restaurant
296,Hillside,45.527439,-122.71312,Uno Mas Taquiza,45.522816,-122.690498,Taco Place
297,Hillside,45.527439,-122.71312,Kornblatt's Deli,45.527396,-122.698478,Deli / Bodega
298,Hillside,45.527439,-122.71312,Sloan Boutique,45.528286,-122.698511,Boutique
299,Hillside,45.527439,-122.71312,The Dragonfly Coffee House,45.535555,-122.700763,Coffee Shop
300,Hillside,45.527439,-122.71312,Spielman's Coffee & Bagels,45.529701,-122.699011,Coffee Shop
301,Hillside,45.527439,-122.71312,Southland Whiskey Kitchen,45.533108,-122.698607,Southern / Soul Food Restaurant
302,Hillside,45.527439,-122.71312,Pepino's Mexican Grill,45.529354,-122.698501,Mexican Restaurant
303,Hillside,45.527439,-122.71312,Liner & Elsen,45.533259,-122.697341,Wine Shop
304,Hillside,45.527439,-122.71312,Timbers Army Fanladen,45.522561,-122.68866,Athletics & Sports
305,Hillside,45.527439,-122.71312,Justa Pasta Co,45.532584,-122.690431,Italian Restaurant
306,Hillside,45.527439,-122.71312,Urban Waxx,45.53052,-122.689398,Spa
307,Hillside,45.527439,-122.71312,Gastro Mania,45.532674,-122.692503,Mediterranean Restaurant
308,Hillside,45.527439,-122.71312,Paymaster,45.53051,-122.68831,Dive Bar
309,Linnton,45.60033,-122.786779,Lighthouse Inn,45.599589,-122.786158,Bar
310,Linnton,45.60033,-122.786779,Forest Park - Wildwood Trailhead,45.587344,-122.794183,Trail
311,Linnton,45.60033,-122.786779,Occidental Wursthaus,45.588864,-122.761344,German Restaurant
312,Linnton,45.60033,-122.786779,Skyline Tavern,45.579688,-122.797207,Dive Bar
313,Linnton,45.60033,-122.786779,Pier Park Disc Golf Course,45.60339,-122.757572,Disc Golf
314,Linnton,45.60033,-122.786779,Occidental Brewing Company,45.588807,-122.76168,Brewery
315,Linnton,45.60033,-122.786779,Chimney Dog Park,45.606529,-122.758428,Dog Run
316,Linnton,45.60033,-122.786779,Pier Park,45.602232,-122.756429,Park
317,Linnton,45.60033,-122.786779,Forest Park - Ridge Trailhead,45.582208,-122.76829,Trail
318,Linnton,45.60033,-122.786779,Subway,45.603014,-122.78859,Sandwich Place
319,Linnton,45.60033,-122.786779,7-Eleven,45.602668,-122.788165,Convenience Store
320,Linnton,45.60033,-122.786779,Your Inn,45.593823,-122.761859,Bar
321,Linnton,45.60033,-122.786779,7-Eleven,45.592562,-122.757505,Convenience Store
322,Linnton,45.60033,-122.786779,Shell,45.603403,-122.788946,Gas Station
323,Linnton,45.60033,-122.786779,The Decoy,45.599042,-122.785743,Food
324,Linnton,45.60033,-122.786779,Linnton Park,45.597792,-122.797923,Forest
325,Linnton,45.60033,-122.786779,Blue Bird Tavern,45.591903,-122.757312,Pub
326,Linnton,45.60033,-122.786779,Fire Lane 10,45.588922,-122.790559,Trail
327,Linnton,45.60033,-122.786779,Knife River - Portland,45.611448,-122.792868,Construction & Landscaping
328,Linnton,45.60033,-122.786779,Super Burrito Express,45.592729,-122.757542,Mexican Restaurant
329,Linnton,45.60033,-122.786779,Forest Park - Tolinda Trailhead,45.588321,-122.778438,Trail
330,Linnton,45.60033,-122.786779,Newton Trail,45.591549,-122.802195,Trail
331,Linnton,45.60033,-122.786779,Cathedral Park Restaurant,45.588915,-122.761391,Café
332,Linnton,45.60033,-122.786779,Foss Maritime,45.586898,-122.772549,Boat or Ferry
333,Linnton,45.60033,-122.786779,Forest park burgers,45.582872,-122.799013,American Restaurant
334,Linnton,45.60033,-122.786779,Du's Teriyaki,45.595005,-122.759911,Japanese Restaurant
335,Linnton,45.60033,-122.786779,Chimney Park,45.606811,-122.759678,Dog Run
336,Linnton,45.60033,-122.786779,Fire Lane 12,45.616009,-122.806967,Trail
337,Linnton,45.60033,-122.786779,Moonstruck chocolate Co.,45.588515,-122.760858,Candy Store
338,Northwest District,45.533013,-122.698845,Breakside Brewery,45.533924,-122.696465,Brewery
339,Northwest District,45.533013,-122.698845,New Seasons Market,45.53384,-122.696006,Grocery Store
340,Northwest District,45.533013,-122.698845,Moberi,45.534975,-122.698779,Food Truck
341,Northwest District,45.533013,-122.698845,St. Honoré Boulangerie,45.535574,-122.699682,Café
342,Northwest District,45.533013,-122.698845,ATAULA,45.535753,-122.699709,Tapas Restaurant
343,Northwest District,45.533013,-122.698845,Bibi2Go,45.530094,-122.698656,Korean Restaurant
344,Northwest District,45.533013,-122.698845,Life Of Pie,45.535098,-122.698917,Pizza Place
345,Northwest District,45.533013,-122.698845,Salt & Straw,45.528929,-122.698298,Ice Cream Shop
346,Northwest District,45.533013,-122.698845,Please Louise,45.533543,-122.694923,New American Restaurant
347,Northwest District,45.533013,-122.698845,Grassa,45.533508,-122.698622,Italian Restaurant
348,Northwest District,45.533013,-122.698845,Restaurant St Jack,45.534188,-122.698715,French Restaurant
349,Northwest District,45.533013,-122.698845,Food Front Cooperative Grocery NW,45.535542,-122.700311,Grocery Store
350,Northwest District,45.533013,-122.698845,Stepping Stone Cafe,45.533309,-122.700653,Diner
351,Northwest District,45.533013,-122.698845,Bamboo Sushi NW,45.528981,-122.698494,Sushi Restaurant
352,Northwest District,45.533013,-122.698845,Good Coffee,45.534308,-122.695816,Coffee Shop
353,Northwest District,45.533013,-122.698845,Little Big Burger,45.529434,-122.698533,Burger Joint
354,Northwest District,45.533013,-122.698845,Blue Star Donuts,45.529533,-122.69868,Donut Shop
355,Northwest District,45.533013,-122.698845,Tea Chai Té,45.528192,-122.698443,Tea Room
356,Northwest District,45.533013,-122.698845,Solo Club,45.534007,-122.694984,Gastropub
357,Northwest District,45.533013,-122.698845,The Meadow - NW 23rd Ave.,45.528545,-122.698671,Gourmet Shop
358,Northwest District,45.533013,-122.698845,Barista,45.528795,-122.698601,Coffee Shop
359,Northwest District,45.533013,-122.698845,Warby Parker,45.528684,-122.698657,Optical Shop
360,Northwest District,45.533013,-122.698845,Wallace Park,45.533229,-122.70381,Park
361,Northwest District,45.533013,-122.698845,Papa Haydn,45.527747,-122.698623,Dessert Shop
362,Northwest District,45.533013,-122.698845,Caffe Mingo,45.528785,-122.694617,Italian Restaurant
363,Northwest District,45.533013,-122.698845,LUSH,45.52782,-122.698454,Cosmetics Shop
364,Northwest District,45.533013,-122.698845,Pro Photo Supply,45.531021,-122.690387,Camera Store
365,Northwest District,45.533013,-122.698845,Commissary,45.52956,-122.690602,Café
366,Northwest District,45.533013,-122.698845,Moonstruck Chocolate Company,45.526566,-122.698394,Candy Store
367,Northwest District,45.533013,-122.698845,Voicebox Karaoke,45.526926,-122.694792,Karaoke Bar
368,Northwest District,45.533013,-122.698845,Gastro Mania,45.532674,-122.692503,Mediterranean Restaurant
369,Northwest District,45.533013,-122.698845,Schoolhouse Electric & Supply Co.,45.54116,-122.69794,Furniture / Home Store
370,Northwest District,45.533013,-122.698845,Ken's Artisan Bakery,45.525463,-122.694339,Bakery
371,Northwest District,45.533013,-122.698845,Trader Joe's,45.526149,-122.69514,Grocery Store
372,Northwest District,45.533013,-122.698845,Sterling Coffee Roasters,45.525978,-122.694353,Coffee Shop
373,Northwest District,45.533013,-122.698845,Cinema 21 Theatre,45.527514,-122.694374,Movie Theater
374,Northwest District,45.533013,-122.698845,Planet Granite,45.532901,-122.685911,Climbing Gym
375,Northwest District,45.533013,-122.698845,Olympia Provisions NW,45.535637,-122.688495,Modern European Restaurant
376,Northwest District,45.533013,-122.698845,Elephants Delicatessen,45.523832,-122.696549,Deli / Bodega
377,Northwest District,45.533013,-122.698845,Les Schwab Tire Center,45.531461,-122.690302,Automotive Shop
378,Northwest District,45.533013,-122.698845,Urban Waxx,45.53052,-122.689398,Spa
379,Northwest District,45.533013,-122.698845,Paymaster,45.53051,-122.68831,Dive Bar
380,Northwest District,45.533013,-122.698845,Lower MacLeay Park,45.535837,-122.712386,Park
381,Northwest District,45.533013,-122.698845,Bartini,45.526211,-122.694766,Cocktail Bar
382,Northwest District,45.533013,-122.698845,REI,45.528732,-122.685568,Sporting Goods Shop
383,Northwest District,45.533013,-122.698845,Zupan's Market,45.523246,-122.698888,Grocery Store
384,Northwest District,45.533013,-122.698845,Oregon's Finest,45.529452,-122.684778,Marijuana Dispensary
385,Northwest District,45.533013,-122.698845,YoYo Yogi,45.527072,-122.684631,Yoga Studio
386,Northwest District,45.533013,-122.698845,Ringside,45.523357,-122.695709,Steakhouse
387,Northwest District,45.533013,-122.698845,Barista,45.526954,-122.684357,Coffee Shop
388,Northwest District,45.533013,-122.698845,Nossa Familia Coffee,45.52989,-122.68482,Coffee Shop
389,Northwest District,45.533013,-122.698845,Andina,45.526463,-122.684632,Peruvian Restaurant
390,Northwest District,45.533013,-122.698845,Mediterranean Exploration Company,45.525712,-122.684594,Mediterranean Restaurant
391,Northwest District,45.533013,-122.698845,Providence Park,45.521548,-122.691772,Soccer Stadium
392,Northwest District,45.533013,-122.698845,Can Font,45.531594,-122.681575,Spanish Restaurant
393,Northwest District,45.533013,-122.698845,Lavande Nails And Spa,45.530466,-122.684462,Spa
394,Northwest District,45.533013,-122.698845,10 Barrel Brewing,45.525907,-122.685474,Brewery
395,Northwest District,45.533013,-122.698845,Byways Cafe,45.526474,-122.683618,Diner
396,Northwest District,45.533013,-122.698845,Fuego Burritos,45.527327,-122.683525,Burrito Place
397,Northwest District,45.533013,-122.698845,The Civic Taproom & Bottle Shop,45.522594,-122.690254,Beer Store
398,Northwest District,45.533013,-122.698845,QuickFish Pearl,45.52902,-122.684273,Poke Place
399,Northwest District,45.533013,-122.698845,Irving Street Kitchen,45.528042,-122.684451,American Restaurant
400,Northwest District,45.533013,-122.698845,Piazza Italia,45.528692,-122.68296,Italian Restaurant
401,Northwest District,45.533013,-122.698845,barre3 Portland - Pearl,45.530774,-122.681488,Gym / Fitness Center
402,Northwest District,45.533013,-122.698845,Oasis Foot Spa,45.530755,-122.68321,Spa
403,Northwest District,45.533013,-122.698845,Residence Inn by Marriott Portland Downtown/Pe...,45.531221,-122.680219,Hotel
404,Northwest District,45.533013,-122.698845,Forest Park - Wildwood Trail,45.527233,-122.717003,Trail
405,Northwest District,45.533013,-122.698845,Jamison Square Park,45.529073,-122.681848,Park
406,Northwest District,45.533013,-122.698845,Yama Sushi,45.529819,-122.681381,Sushi Restaurant
407,Northwest District,45.533013,-122.698845,Black Rock Coffee Bar,45.527522,-122.684486,Coffee Shop
408,Northwest District,45.533013,-122.698845,Uno Mas Taquiza,45.522816,-122.690498,Taco Place
409,Northwest District,45.533013,-122.698845,Greenleaf Juicing Company,45.528859,-122.683401,Juice Bar
410,Northwest District,45.533013,-122.698845,Ovation Coffee & Tea,45.532355,-122.681504,Coffee Shop
411,Northwest District,45.533013,-122.698845,The Fields Neighborhood Park,45.532493,-122.681985,Park
412,Northwest District,45.533013,-122.698845,Timbers Army Fanladen,45.522561,-122.68866,Athletics & Sports
413,Northwest District,45.533013,-122.698845,Snow Peak,45.526074,-122.685316,Clothing Store
414,Northwest District,45.533013,-122.698845,Oven & Shaker,45.524967,-122.682802,Pizza Place
415,Northwest District,45.533013,-122.698845,Khao San,45.525872,-122.686064,Thai Restaurant
416,Northwest District,45.533013,-122.698845,TILT,45.525274,-122.684335,Burger Joint
417,Northwest District,45.533013,-122.698845,Pho Van Fresh,45.526436,-122.68135,Vietnamese Restaurant
418,Northwest District,45.533013,-122.698845,Lovejoy Bakers,45.530101,-122.681521,Café
419,Northwest District,45.533013,-122.698845,Deschutes Brewery Portland Public House,45.524544,-122.681982,Brewery
420,Northwest District,45.533013,-122.698845,Burncycle,45.529515,-122.681262,Athletics & Sports
421,Northwest District,45.533013,-122.698845,Nuvrei Patisserie & Café,45.526001,-122.681066,Bakery
422,Northwest District,45.533013,-122.698845,Cacao Drink Chocolate,45.522618,-122.684186,Dessert Shop
423,Northwest District,45.533013,-122.698845,Portland Japanese Garden,45.519457,-122.706937,Garden
424,Northwest District,45.533013,-122.698845,Oblation Papers & Press,45.526861,-122.683248,Paper / Office Supplies Store
425,Northwest District,45.533013,-122.698845,Artists Repertory Theatre,45.521737,-122.687596,Theater
426,Northwest District,45.533013,-122.698845,Blick Art Materials,45.526734,-122.682612,Arts & Crafts Store
427,Northwest District,45.533013,-122.698845,Gerding Theater at The Armory,45.524201,-122.682149,Theater
428,Northwest District,45.533013,-122.698845,Hotel deLuxe,45.520987,-122.687705,Hotel
429,Northwest District,45.533013,-122.698845,Powell's Books Orange Room,45.52356,-122.681888,Bookstore
430,Northwest District,45.533013,-122.698845,International Rose Test Garden,45.519075,-122.705616,Botanical Garden
431,Northwest District,45.533013,-122.698845,Multnomah Athletic Club (MAC),45.520244,-122.69219,Gym / Fitness Center
432,Northwest District,45.533013,-122.698845,Powell's City of Books,45.52318,-122.681375,Bookstore
433,Northwest District,45.533013,-122.698845,HOTLIPS Pizza,45.528334,-122.681006,Pizza Place
434,Northwest District,45.533013,-122.698845,lululemon athletica,45.523784,-122.683862,Clothing Store
435,Northwest District,45.533013,-122.698845,Pittock Mansion,45.525262,-122.716684,Museum
436,Northwest District,45.533013,-122.698845,Grassa,45.521985,-122.683675,Italian Restaurant
437,Northwest District,45.533013,-122.698845,Nong’s Khao Man Gai,45.522616,-122.684288,Thai Restaurant
438,Northwest Heights,45.540806,-122.774354,Starbucks,45.537265,-122.779603,Coffee Shop
439,Northwest Heights,45.540806,-122.774354,Forest Heights Park,45.543284,-122.776122,Park
440,Northwest Heights,45.540806,-122.774354,Pizzicato,45.537342,-122.779817,Pizza Place
441,Northwest Heights,45.540806,-122.774354,Bonny Slope Park,45.545418,-122.79055,Park
442,Northwest Heights,45.540806,-122.774354,Mill Pond Park,45.545245,-122.789959,Park
443,Northwest Heights,45.540806,-122.774354,Skyline Restaurant,45.531771,-122.755009,Burger Joint
444,Northwest Heights,45.540806,-122.774354,Miller Hollow Trail,45.543677,-122.775185,Trail
445,Northwest Heights,45.540806,-122.774354,Forest Park Elementary Field,45.544,-122.778089,Soccer Field
446,Northwest Heights,45.540806,-122.774354,Forest Heights ecoShuttle stop,45.537687,-122.780064,Bus Station
447,Northwest Heights,45.540806,-122.774354,1st Choice Market,45.537164,-122.779936,Restaurant
448,Northwest Heights,45.540806,-122.774354,Forest Heights Wetlands Trail,45.537631,-122.783062,Trail
449,Northwest Heights,45.540806,-122.774354,Wok N Roll,45.532709,-122.762236,Food
450,Northwest Heights,45.540806,-122.774354,Bonny Slope Blueberry Farm,45.545476,-122.790873,Food
451,Northwest Heights,45.540806,-122.774354,Jordan Woods,45.529214,-122.789412,Park
452,Northwest Heights,45.540806,-122.774354,Jackie Husen park,45.528778,-122.788993,Park
453,Northwest Heights,45.540806,-122.774354,Fire Lane 1 Forest Park,45.547983,-122.745044,Trail
454,Northwest Heights,45.540806,-122.774354,Hickethier Park,45.527772,-122.800152,Park
455,Old Town Chinatown,45.524934,-122.673516,Ground Kontrol Classic Arcade,45.524042,-122.67582,Arcade
456,Old Town Chinatown,45.524934,-122.673516,Floating World Comics,45.52374,-122.674538,Comic Shop
457,Old Town Chinatown,45.524934,-122.673516,Stumptown Coffee Roasters,45.521787,-122.673517,Coffee Shop
458,Old Town Chinatown,45.524934,-122.673516,Angelina's Greek Gyros,45.523879,-122.671467,Greek Restaurant
459,Old Town Chinatown,45.524934,-122.673516,The Society Hotel,45.524647,-122.673636,Hotel
460,Old Town Chinatown,45.524934,-122.673516,Kingsland Kitchen,45.52177,-122.67387,Sandwich Place
461,Old Town Chinatown,45.524934,-122.673516,Pine Street Market,45.521421,-122.672494,Food Court
462,Old Town Chinatown,45.524934,-122.673516,Little Bird Bistro,45.522127,-122.676942,French Restaurant
463,Old Town Chinatown,45.524934,-122.673516,Lan Su Chinese Garden,45.525331,-122.67333,Garden
464,Old Town Chinatown,45.524934,-122.673516,Theo's,45.524185,-122.675431,Sandwich Place
465,Old Town Chinatown,45.524934,-122.673516,Bunk Sandwiches,45.522177,-122.676886,Sandwich Place
466,Old Town Chinatown,45.524934,-122.673516,Lechon,45.521303,-122.67075,Latin American Restaurant
467,Old Town Chinatown,45.524934,-122.673516,Bailey's Taproom,45.52256,-122.678065,Pub
468,Old Town Chinatown,45.524934,-122.673516,Portland City Grill,45.522593,-122.67599,Steakhouse
469,Old Town Chinatown,45.524934,-122.673516,Embassy Suites by Hilton Portland Downtown,45.521777,-122.673908,Hotel
470,Old Town Chinatown,45.524934,-122.673516,Rabbits Cafe,45.522118,-122.6763,Vegetarian / Vegan Restaurant
471,Old Town Chinatown,45.524934,-122.673516,Powell's City of Books,45.52318,-122.681375,Bookstore
472,Old Town Chinatown,45.524934,-122.673516,Gov. Tom McCall Waterfront Park,45.520631,-122.670293,Park
473,Old Town Chinatown,45.524934,-122.673516,The Upper Lip,45.522585,-122.67805,Speakeasy
474,Old Town Chinatown,45.524934,-122.673516,"The Hi-Lo, Autograph Collection",45.520349,-122.675134,Hotel
475,Old Town Chinatown,45.524934,-122.673516,Marukin Ramen,45.521401,-122.672532,Ramen Restaurant
476,Old Town Chinatown,45.524934,-122.673516,Kimpton Hotel Monaco Portland,45.519876,-122.677367,Hotel
477,Old Town Chinatown,45.524934,-122.673516,2nd Avenue Records,45.51993,-122.673514,Record Shop
478,Old Town Chinatown,45.524934,-122.673516,Serra,45.520677,-122.672067,Marijuana Dispensary
