Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,
293,Linden,35.134818,-90.027293,Peabody Lobby Bar,35.14259,-90.051905,Cocktail Bar
294,Linden,35.134818,-90.027293,Withers Collection Museum & Gallery,35.139397,-90.050278,Art Museum
295,Linden,35.134818,-90.027293,Dollar Tree,35.128585,-90.020309,Discount Store
296,Linden,35.134818,-90.027293,Gigi's Cupcakes,35.136046,-90.006216,Cupcake Shop
297,Linden,35.134818,-90.027293,Canvas of Memphis,35.138003,-90.003171,Lounge
298,Linden,35.134818,-90.027293,Paula & Raifords Disco,35.144806,-90.051564,Nightclub
299,Linden,35.134818,-90.027293,Alfred's on Beale,35.139356,-90.051506,Bar
300,Medical District,35.141978,-90.030331,Sun Studio,35.139168,-90.03773,Museum
301,Medical District,35.141978,-90.030331,Trolley Stop Market,35.141255,-90.037497,Vegetarian / Vegan Restaurant
302,Medical District,35.141978,-90.030331,Mollie Fontaine's Lounge,35.144397,-90.038039,Bar
303,Medical District,35.141978,-90.030331,High Cotton Brewing,35.141096,-90.04108,Brewery
304,Medical District,35.141978,-90.030331,Sunrise Memphis,35.143774,-90.038256,Breakfast Spot
305,Medical District,35.141978,-90.030331,New Lin's Garden,35.137042,-90.028553,Chinese Restaurant
306,Medical District,35.141978,-90.030331,Pumping Station,35.143856,-90.014308,Gay Bar
307,Medical District,35.141978,-90.030331,Church Health Center Wellness,35.136676,-90.025715,Gym
308,Medical District,35.141978,-90.030331,Evelyn & Olive,35.141828,-90.039852,Caribbean Restaurant
309,Medical District,35.141978,-90.030331,Bhan Thai,35.132888,-90.017376,Thai Restaurant
310,Medical District,35.141978,-90.030331,Cozy Corner,35.155248,-90.034273,BBQ Joint
311,Medical District,35.141978,-90.030331,Los Comales,35.13905,-90.017166,Mexican Restaurant
312,Medical District,35.141978,-90.030331,The Cupboard,35.136767,-90.015349,Southern / Soul Food Restaurant
313,Medical District,35.141978,-90.030331,AutoZone Park,35.142748,-90.049884,Baseball Stadium
314,Medical District,35.141978,-90.030331,The Bubble Bistro,35.150307,-90.013321,Cosmetics Shop
315,Medical District,35.141978,-90.030331,French Truck Coffee,35.15176,-90.013831,Coffee Shop
316,Medical District,35.141978,-90.030331,Havana Mix,35.140312,-90.051078,Smoke Shop
317,Medical District,35.141978,-90.030331,FedExForum,35.138489,-90.05114,Basketball Stadium
318,Medical District,35.141978,-90.030331,Crosstown Brewing,35.15206,-90.01711,Brewery
319,Medical District,35.141978,-90.030331,Crosstown Concourse,35.151839,-90.013432,Building
320,Medical District,35.141978,-90.030331,The Peabody Hotel,35.142475,-90.05201,Hotel
321,Medical District,35.141978,-90.030331,Dru's Place,35.13858,-90.012053,Karaoke Bar
322,Medical District,35.141978,-90.030331,Crosstown Arts,35.151981,-90.013372,Indie Theater
323,Medical District,35.141978,-90.030331,Maciel's Tortas & Tacos,35.144,-90.053038,Mexican Restaurant
324,Medical District,35.141978,-90.030331,Lunchbox Eats,35.1365,-90.049651,American Restaurant
325,Medical District,35.141978,-90.030331,Flying Fish,35.142064,-90.052735,Seafood Restaurant
326,Medical District,35.141978,-90.030331,Phuong Long,35.14733,-90.014449,Vietnamese Restaurant
327,Medical District,35.141978,-90.030331,Minglewood Hall,35.137986,-90.00956,Music Venue
328,Medical District,35.141978,-90.030331,Mr. Handy's Blues Hall,35.13965,-90.052286,Music Venue
329,Medical District,35.141978,-90.030331,Hampton Inn & Suites Memphis - Beale Street,35.14023,-90.05211,Hotel
330,Medical District,35.141978,-90.030331,Handy Park,35.139737,-90.05134,Park
331,Medical District,35.141978,-90.030331,Court Square,35.14604,-90.051906,Park
332,Medical District,35.141978,-90.030331,The Brass Door,35.144668,-90.050985,Pub
333,Medical District,35.141978,-90.030331,Tamp & Tap,35.141525,-90.053172,Café
334,Medical District,35.141978,-90.030331,Little Italy Pizza,35.136251,-90.011784,Pizza Place
335,Medical District,35.141978,-90.030331,Blues City Cafe,35.140169,-90.053468,Bar
336,Medical District,35.141978,-90.030331,Wet Willie's,35.13951,-90.051211,Cocktail Bar
337,Medical District,35.141978,-90.030331,Texas De Brazil,35.141767,-90.052866,Brazilian Restaurant
338,Medical District,35.141978,-90.030331,Flight Restaurant and Wine Bar,35.14426,-90.053297,Tapas Restaurant
339,Medical District,35.141978,-90.030331,Cannon Center For The Performing Arts,35.150488,-90.051605,Concert Hall
340,Medical District,35.141978,-90.030331,Fogelman YMCA,35.144001,-90.048325,Gym
341,Medical District,35.141978,-90.030331,Bardog Tavern,35.144412,-90.053921,Bar
342,Medical District,35.141978,-90.030331,Envision Memphis,35.143815,-90.051499,Gym / Fitness Center
343,Medical District,35.141978,-90.030331,The Majestic Grille,35.141173,-90.054489,American Restaurant
344,Medical District,35.141978,-90.030331,Dyer's Burgers,35.139459,-90.051465,Burger Joint
345,Medical District,35.141978,-90.030331,Aldo's Pizza Pies,35.142312,-90.053881,Pizza Place
346,Medical District,35.141978,-90.030331,World Famous Beale Street,35.139805,-90.052713,Historic Site
347,Medical District,35.141978,-90.030331,Orpheum Theater,35.140301,-90.055429,Theater
348,Medical District,35.141978,-90.030331,Qahwa,35.148373,-90.051681,Coffee Shop
349,Medical District,35.141978,-90.030331,Midtown Crossing Grill,35.149383,-90.013082,Pizza Place
350,Medical District,35.141978,-90.030331,McEwen's,35.14403,-90.052621,American Restaurant
351,Medical District,35.141978,-90.030331,Pho Binh,35.138087,-90.007566,Vietnamese Restaurant
352,Medical District,35.141978,-90.030331,Rachel's Salon & Day Spa,35.145709,-90.052597,Salon / Barbershop
353,Medical District,35.141978,-90.030331,Kay Kafe,35.153628,-90.042216,Food Court
354,Medical District,35.141978,-90.030331,B.B. King's Blues Club,35.139934,-90.053434,Jazz Club
355,Medical District,35.141978,-90.030331,Charles Vergos' Rendezvous,35.143353,-90.051768,BBQ Joint
356,Medical District,35.141978,-90.030331,Kooky Canuck,35.14261,-90.05245,Burger Joint
357,Medical District,35.141978,-90.030331,The Peabody Rooftop,35.142605,-90.051959,Roof Deck
358,Medical District,35.141978,-90.030331,Rum Boogie Café,35.139618,-90.052141,Bar
359,Medical District,35.141978,-90.030331,Joe's Wine and Liquor,35.142826,-90.004726,Liquor Store
360,Medical District,35.141978,-90.030331,Madison Hotel,35.145152,-90.05337,Hotel
361,Medical District,35.141978,-90.030331,Huey's Restaurant,35.142932,-90.052539,Burger Joint
362,Medical District,35.141978,-90.030331,Itta Bena,35.139772,-90.053471,American Restaurant
363,Medical District,35.141978,-90.030331,Flying Saucer,35.140943,-90.053282,Beer Garden
364,Medical District,35.141978,-90.030331,Jerry Lee Lewis Cafe & Honky Tonk,35.139482,-90.050733,Southern / Soul Food Restaurant
365,Medical District,35.141978,-90.030331,Farm Burger,35.152333,-90.013353,Burger Joint
366,Medical District,35.141978,-90.030331,Catherine and Mary's,35.138775,-90.055667,Italian Restaurant
367,Medical District,35.141978,-90.030331,Popeyes Louisiana Kitchen,35.136919,-90.015895,Fried Chicken Joint
368,Medical District,35.141978,-90.030331,Living Well Center,35.155308,-90.038407,Gym / Fitness Center
369,Medical District,35.141978,-90.030331,Planet Fitness,35.142464,-90.006513,Gym / Fitness Center
370,Medical District,35.141978,-90.030331,Havana's Pilón,35.144764,-90.051266,Cuban Restaurant
371,Medical District,35.141978,-90.030331,Mardi Gras Memphis,35.152057,-90.012646,Cajun / Creole Restaurant
372,Medical District,35.141978,-90.030331,Silly Goose,35.141053,-90.053985,Lounge
373,Medical District,35.141978,-90.030331,Bluefin,35.141522,-90.054214,Sushi Restaurant
374,Medical District,35.141978,-90.030331,Peabody Corner Bar,35.142816,-90.052204,Bar
375,Medical District,35.141978,-90.030331,Rock'n'Soul Museum,35.138997,-90.052141,History Museum
376,Medical District,35.141978,-90.030331,Statue of Elvis,35.139979,-90.054274,Sculpture Garden
377,Medical District,35.141978,-90.030331,Casablanca,35.138003,-90.004427,Middle Eastern Restaurant
378,Medical District,35.141978,-90.030331,The Westin Memphis Beale Street,35.139004,-90.052748,Hotel
379,Medical District,35.141978,-90.030331,New Daisy Theatre,35.139793,-90.050068,Rock Club
380,Medical District,35.141978,-90.030331,"Hotel Napoleon, an Ascend Hotel Collection Member",35.14422,-90.050318,Hotel
381,Medical District,35.141978,-90.030331,Al-Rayan,35.146893,-90.014415,Middle Eastern Restaurant
382,Medical District,35.141978,-90.030331,Art Center,35.135898,-90.006787,Arts & Crafts Store
383,Medical District,35.141978,-90.030331,Kimbrough Wines & Spirits,35.136325,-90.012056,Food & Drink Shop
384,Medical District,35.141978,-90.030331,Chez Philippe,35.14248,-90.05142,French Restaurant
385,Medical District,35.141978,-90.030331,Sekisui,35.137082,-90.005279,Japanese Restaurant
386,Medical District,35.141978,-90.030331,Blind Bear,35.141873,-90.05432,Speakeasy
387,Medical District,35.141978,-90.030331,Tin Roof Memphis,35.139447,-90.051004,Bar
388,Medical District,35.141978,-90.030331,Cafe Pontotoc,35.137684,-90.056562,Tapas Restaurant
389,Medical District,35.141978,-90.030331,Ferraro's Pizzeria & Pub,35.153917,-90.048898,Pizza Place
390,Medical District,35.141978,-90.030331,The Little Tea Shop,35.144443,-90.054051,Southern / Soul Food Restaurant
391,Medical District,35.141978,-90.030331,Peabody Lobby Bar,35.14259,-90.051905,Cocktail Bar
392,Medical District,35.141978,-90.030331,Paula & Raifords Disco,35.144806,-90.051564,Nightclub
393,Medical District,35.141978,-90.030331,El Mezcal (Union),35.136613,-90.011638,Mexican Restaurant
394,Medical District,35.141978,-90.030331,City Market Groceries & Deli,35.143218,-90.053324,Grocery Store
395,Medical District,35.141978,-90.030331,India Palace,35.143154,-90.00314,Indian Restaurant
396,Medical District,35.141978,-90.030331,Lenny's Sub Shop,35.146537,-90.05325,Sandwich Place
397,Medical District,35.141978,-90.030331,Silky O'Sullivan's,35.139458,-90.052115,Bar
398,Medical District,35.141978,-90.030331,Firehouse Subs,35.135803,-90.009308,Sandwich Place
399,Medical District,35.141978,-90.030331,Blue Plate Cafe,35.14552,-90.05217,Southern / Soul Food Restaurant
400,Speedway Terrace,35.155645,-90.019813,French Truck Coffee,35.15176,-90.013831,Coffee Shop
401,Speedway Terrace,35.155645,-90.019813,Crosstown Brewing,35.15206,-90.01711,Brewery
402,Speedway Terrace,35.155645,-90.019813,Crosstown Concourse,35.151839,-90.013432,Building
403,Speedway Terrace,35.155645,-90.019813,Crosstown Arts,35.151981,-90.013372,Indie Theater
404,Speedway Terrace,35.155645,-90.019813,The Bubble Bistro,35.150307,-90.013321,Cosmetics Shop
405,Speedway Terrace,35.155645,-90.019813,Farm Burger,35.152333,-90.013353,Burger Joint
406,Speedway Terrace,35.155645,-90.019813,Alex's Tavern,35.158149,-90.010104,Burger Joint
407,Speedway Terrace,35.155645,-90.019813,Mardi Gras Memphis,35.152057,-90.012646,Cajun / Creole Restaurant
408,Speedway Terrace,35.155645,-90.019813,Midtown Crossing Grill,35.149383,-90.013082,Pizza Place
409,Speedway Terrace,35.155645,-90.019813,Cozy Corner,35.155248,-90.034273,BBQ Joint
410,Speedway Terrace,35.155645,-90.019813,Pumping Station,35.143856,-90.014308,Gay Bar
411,Speedway Terrace,35.155645,-90.019813,Phuong Long,35.14733,-90.014449,Vietnamese Restaurant
412,Speedway Terrace,35.155645,-90.019813,Ecco on Overton Park,35.148715,-90.007034,Bar
413,Speedway Terrace,35.155645,-90.019813,Joe's Wine and Liquor,35.142826,-90.004726,Liquor Store
414,Speedway Terrace,35.155645,-90.019813,Al-Rayan,35.146893,-90.014415,Middle Eastern Restaurant
415,Speedway Terrace,35.155645,-90.019813,Wild Bills,35.164324,-90.00464,Dive Bar
416,Speedway Terrace,35.155645,-90.019813,Planet Fitness,35.142464,-90.006513,Gym / Fitness Center
417,Speedway Terrace,35.155645,-90.019813,Cafe Eclectic,35.154129,-89.99743,Café
418,Speedway Terrace,35.155645,-90.019813,Los Comales,35.13905,-90.017166,Mexican Restaurant
419,Speedway Terrace,35.155645,-90.019813,India Palace,35.143154,-90.00314,Indian Restaurant
420,Speedway Terrace,35.155645,-90.019813,V&E Greenline,35.157542,-90.005772,Park
421,Speedway Terrace,35.155645,-90.019813,Mollie Fontaine's Lounge,35.144397,-90.038039,Bar
422,Speedway Terrace,35.155645,-90.019813,Dru's Place,35.13858,-90.012053,Karaoke Bar
423,Speedway Terrace,35.155645,-90.019813,Minglewood Hall,35.137986,-90.00956,Music Venue
424,Speedway Terrace,35.155645,-90.019813,Memphis Zoo,35.150063,-89.994332,Zoo
425,Speedway Terrace,35.155645,-90.019813,The Cupboard,35.136767,-90.015349,Southern / Soul Food Restaurant
426,Speedway Terrace,35.155645,-90.019813,Memphis Zoo China (Pandas),35.151402,-89.994141,Zoo Exhibit
427,Speedway Terrace,35.155645,-90.019813,Sun Studio,35.139168,-90.03773,Museum
428,Speedway Terrace,35.155645,-90.019813,Pho Binh,35.138087,-90.007566,Vietnamese Restaurant
429,Speedway Terrace,35.155645,-90.019813,Trolley Stop Market,35.141255,-90.037497,Vegetarian / Vegan Restaurant
430,Speedway Terrace,35.155645,-90.019813,Living Well Center,35.155308,-90.038407,Gym / Fitness Center
431,Speedway Terrace,35.155645,-90.019813,Sunrise Memphis,35.143774,-90.038256,Breakfast Spot
432,Speedway Terrace,35.155645,-90.019813,Casablanca,35.138003,-90.004427,Middle Eastern Restaurant
433,Speedway Terrace,35.155645,-90.019813,Dino's Grill,35.155189,-89.997242,Italian Restaurant
434,Speedway Terrace,35.155645,-90.019813,Little Italy Pizza,35.136251,-90.011784,Pizza Place
435,Speedway Terrace,35.155645,-90.019813,Kay Kafe,35.153628,-90.042216,Food Court
436,Speedway Terrace,35.155645,-90.019813,Memphis Zoo Penguin Rock,35.151048,-89.996371,Zoo Exhibit
437,Speedway Terrace,35.155645,-90.019813,Paggio's Salon,35.14322,-90.004278,Cosmetics Shop
438,Speedway Terrace,35.155645,-90.019813,Sekisui,35.137082,-90.005279,Japanese Restaurant
439,Speedway Terrace,35.155645,-90.019813,New Lin's Garden,35.137042,-90.028553,Chinese Restaurant
440,Speedway Terrace,35.155645,-90.019813,Art Center,35.135898,-90.006787,Arts & Crafts Store
441,Speedway Terrace,35.155645,-90.019813,Church Health Center Wellness,35.136676,-90.025715,Gym
442,Speedway Terrace,35.155645,-90.019813,Memphis Zoo Cat Country,35.150278,-89.994583,Zoo Exhibit
443,Speedway Terrace,35.155645,-90.019813,Kimbrough Wines & Spirits,35.136325,-90.012056,Food & Drink Shop
444,Speedway Terrace,35.155645,-90.019813,Memphis Zoo Once Upon A Farm,35.151581,-89.997196,Zoo Exhibit
445,Speedway Terrace,35.155645,-90.019813,Popeyes Louisiana Kitchen,35.136919,-90.015895,Fried Chicken Joint
446,Speedway Terrace,35.155645,-90.019813,Firehouse Subs,35.135803,-90.009308,Sandwich Place
447,Speedway Terrace,35.155645,-90.019813,Evelyn & Olive,35.141828,-90.039852,Caribbean Restaurant
448,Speedway Terrace,35.155645,-90.019813,El Mezcal (Union),35.136613,-90.011638,Mexican Restaurant
449,Speedway Terrace,35.155645,-90.019813,Baskin-Robbins,35.13657,-90.005607,Ice Cream Shop
450,Speedway Terrace,35.155645,-90.019813,The Evergreen Theatre,35.142769,-90.003819,Performing Arts Venue
451,Speedway Terrace,35.155645,-90.019813,Cash Saver,35.138262,-90.007276,Food & Drink Shop
452,Speedway Terrace,35.155645,-90.019813,Oasis Liquid (Hookah Lounge),35.138123,-90.009596,Hookah Bar
453,Speedway Terrace,35.155645,-90.019813,Slavehaven Underground Railroad Museum,35.164653,-90.04319,History Museum
454,Speedway Terrace,35.155645,-90.019813,Uptown Office Cafe,35.160392,-90.045102,Deli / Bodega
455,Speedway Terrace,35.155645,-90.019813,Toarmina Grocery and Market,35.173287,-90.007899,Supermarket
456,Speedway Terrace,35.155645,-90.019813,Canvas of Memphis,35.138003,-90.003171,Lounge
457,Speedway Terrace,35.155645,-90.019813,Red Fish Sushi Asian Bistro,35.136436,-90.01382,Sushi Restaurant
458,Speedway Terrace,35.155645,-90.019813,Pyramid Wine and Spirits,35.156951,-90.047005,Liquor Store
459,Speedway Terrace,35.155645,-90.019813,Monsieur DeMarcus,35.143838,-90.038129,French Restaurant
460,Speedway Terrace,35.155645,-90.019813,Wingstop,35.135976,-90.007731,Wings Joint
461,Speedway Terrace,35.155645,-90.019813,P And H Cafe,35.1383,-90.009992,Bar
462,Speedway Terrace,35.155645,-90.019813,Memphis Zoo Aquarium,35.151874,-89.99707,Aquarium
463,Speedway Terrace,35.155645,-90.019813,T-Mobile,35.136618,-90.011542,Mobile Phone Shop
464,Speedway Terrace,35.155645,-90.019813,Roxie's Grocery,35.158303,-90.04457,Burger Joint
465,Speedway Terrace,35.155645,-90.019813,Memphis Zoo Sting Ray Bay,35.150721,-89.996612,Aquarium
466,Speedway Terrace,35.155645,-90.019813,Memphis Zoo Herpetarium,35.151481,-89.995012,Zoo Exhibit
467,Speedway Terrace,35.155645,-90.019813,Subway,35.148712,-90.044323,Sandwich Place
468,Speedway Terrace,35.155645,-90.019813,Spectrum Memphis,35.141263,-90.040176,Bar
469,Speedway Terrace,35.155645,-90.019813,Starbucks,35.155599,-90.04528,Coffee Shop
470,Speedway Terrace,35.155645,-90.019813,Domino's Pizza,35.139405,-90.038517,Pizza Place
471,Speedway Terrace,35.155645,-90.019813,KFC,35.148524,-90.042941,Fried Chicken Joint
472,Speedway Terrace,35.155645,-90.019813,Memphis Zoo Cat House Cafe,35.151036,-89.994719,Burger Joint
473,Speedway Terrace,35.155645,-90.019813,Mid-Town Mini Mart,35.155154,-89.997365,Grocery Store
474,Speedway Terrace,35.155645,-90.019813,Wendy's,35.147041,-90.044381,Fast Food Restaurant
475,Speedway Terrace,35.155645,-90.019813,BP,35.148608,-90.044097,Gas Station
476,Speedway Terrace,35.155645,-90.019813,Sonny Joe's Restaurant,35.174141,-90.021425,Food
477,Speedway Terrace,35.155645,-90.019813,Jb's Liquor Store,35.174581,-90.02393,Liquor Store
478,Speedway Terrace,35.155645,-90.019813,Firestone Golf Course,35.175046,-90.02491,Golf Course
479,Speedway Terrace,35.155645,-90.019813,Memphis Zoo Playground,35.150999,-89.994946,Playground
480,Speedway Terrace,35.155645,-90.019813,Burley's Burger,35.141555,-90.038756,Burger Joint
481,Speedway Terrace,35.155645,-90.019813,Memphis Zoo Memphis Grille,35.15082,-89.994588,American Restaurant
482,Speedway Terrace,35.155645,-90.019813,Memphis Zoo Elephant Trunk Gift Shop,35.150134,-89.994397,Gift Shop
483,Speedway Terrace,35.155645,-90.019813,Evergreen Presbyterian Church Gym,35.153648,-89.993149,Gym
484,Speedway Terrace,35.155645,-90.019813,Edge Motor Museum,35.140967,-90.039695,Museum
485,Speedway Terrace,35.155645,-90.019813,Escape Alley,35.140026,-90.039169,Bar
486,Speedway Terrace,35.155645,-90.019813,"Prime Home and Business Cleaning Solutions, LLC",35.177877,-90.018024,Home Service
487,Uptown,35.150906,-90.044815,Cannon Center For The Performing Arts,35.150488,-90.051605,Concert Hall
